,carName,carCompany,carAge,carGear,carPrice,carMile,carLocationCity,carLocationState,carColorEx,carColorIn,carAccident,carOwner,carUsage,currentTime,currentDay
10126,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,900","25,083",Roseville, CA,Gray,Unknown,0,1,Personal,00:02:18,"2021,11,02"
10127,Ford F-150,Ford,2018,XL SuperCab 6.5' Box 4WD,"23,300","171,471",Middlesboro, KY,Black,Gray,0,1,Personal,00:02:18,"2021,11,02"
10128,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"32,880","64,299",Jacksonville, FL,Gray,Black,0,2,Fleet,00:02:18,"2021,11,02"
10129,Toyota Tacoma,Toyota,2019,TRD Pro Double Cab 5' Bed V6 4WD Automatic,"43,465","33,277",El Paso, TX,Gray,Unknown,0,1,Personal,00:02:18,"2021,11,02"
10130,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,998","31,136",Santa Rosa, CA,White,Black,0,1,Personal,00:02:18,"2021,11,02"
10131,Toyota RAV4,Toyota,2018,LE FWD,"22,598","58,564",Texarkana, TX,Gray,Black,0,1,Personal,00:02:18,"2021,11,02"
10132,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"30,991","27,085",San Jose, CA,White,Black,0,1,Personal,00:02:18,"2021,11,02"
10133,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,995","43,483",Burlington, WA,Red,Black,0,1,Personal,00:02:18,"2021,11,02"
10134,Ford Explorer,Ford,2018,XLT 4WD,"29,695","37,756",Turnersville, NJ,Red,Black,0,1,Personal,00:02:18,"2021,11,02"
10135,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,497","17,974",Kalamazoo, MI,White,Black,0,2,Personal,00:02:18,"2021,11,02"
10136,Ford Fusion,Ford,2016,SE FWD,"12,990","79,138",Graham, NC,Black,Black,1,2,Fleet,00:02:18,"2021,11,02"
10137,Chevrolet Silverado 1500 LD,Chevrolet,2019,LT with 1LT Double Cab Standard Box 4WD,"27,997","116,180",Caledonia, MI,White,Black,0,1,Personal,00:02:18,"2021,11,02"
10138,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box RWD,"15,493","261,085",Swainsboro, GA,Silver,Gray,1,2,Personal,00:02:18,"2021,11,02"
10139,Toyota Corolla,Toyota,2020,LE CVT,"20,391","50,542",San Bernardino, CA,Black,Black,0,2,Personal,00:02:18,"2021,11,02"
10140,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box RWD,"18,995","164,947",Austin, TX,White,Black,1,1,Fleet,00:02:18,"2021,11,02"
10141,Nissan Rogue,Nissan,2018,SV AWD,"23,588","23,724",Bronx, NY,Gray,Black,0,1,Personal,00:02:18,"2021,11,02"
10142,Toyota Corolla,Toyota,2020,LE CVT,"17,985","32,548",Duluth, GA,Gray,Gray,1,1,Fleet,00:02:18,"2021,11,02"
10143,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"29,991","47,001",Cortlandt Manor, NY,Black,Black,0,1,Personal,00:02:18,"2021,11,02"
10144,Ford F-150,Ford,2018,King Ranch SuperCrew 5.5' Box 4WD,"43,850","44,350",Frankenmuth, MI,Black,Black,0,Personal,Personal,00:02:18,"2021,11,02"
10145,Kia Forte,Kia,2019,LXS IVT,"12,995","147,271",Austin, TX,Gray,Black,0,1,Personal,00:02:18,"2021,11,02"
10146,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"39,271","25,518",Lowell, MA,Black,Gray,0,1,Personal,00:02:21,"2021,11,02"
10147,Ford Explorer,Ford,2018,XLT FWD,"27,890","61,723",Waco, TX,White,Black,0,1,Personal,00:02:21,"2021,11,02"
10148,Ford Fusion,Ford,2014,SE FWD,"9,999","109,000",Sacramento, CA,Black,Black,0,1,Personal,00:02:21,"2021,11,02"
10149,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"31,788","88,495",Midwest City, OK,White,Black,0,2,Personal,00:02:21,"2021,11,02"
10150,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 4WD,"35,249","51,296",Morrison, TN,White,Gray,0,1,Personal,00:02:21,"2021,11,02"
10151,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","35,995","24,747",Sterling Heights, MI,Black,Black,1,1,Personal,00:02:21,"2021,11,02"
10152,Cadillac XT5,Cadillac,2018,FWD,"20,231","103,401",Deland, FL,Black,Beige,0,1,Personal,00:02:21,"2021,11,02"
10153,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"42,500","24,965",Shelbyville, TN,Black,Black,0,1,Personal,00:02:21,"2021,11,02"
10154,Toyota Corolla,Toyota,2020,LE CVT,"17,999","53,401",Orlando, FL,Black,Black,1,2,Fleet,00:02:21,"2021,11,02"
10155,Toyota Corolla,Toyota,2019,LE CVT,"15,700","79,873",Houston, TX,Black,Black,1,1,Personal,00:02:21,"2021,11,02"
10156,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,"29,581","62,666",Vista, CA,Silver,Black,0,2,Fleet,00:02:21,"2021,11,02"
10157,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 2WD,"27,995","84,101",Angleton, TX,White,Gray,0,1,Personal,00:02:21,"2021,11,02"
10158,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"30,189","88,746",Fargo, ND,Gray,Gray,0,2,Personal,00:02:21,"2021,11,02"
10159,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"38,998","34,645",Vista, CA,White,Black,0,2,Fleet,00:02:21,"2021,11,02"
10160,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","33,200","96,154",Goshen, IN,Gray,Black,0,1,Personal,00:02:21,"2021,11,02"
10161,Toyota Camry,Toyota,2018,XLE I4 Automatic,"19,500","35,816",Staunton, VA,White,Beige,0,2,Personal,00:02:21,"2021,11,02"
10162,Ford F-150,Ford,2019,Lariat SuperCrew 5.5' Box 4WD,"32,966","53,055",Arlington, VA,White,Black,0,1,Personal,00:02:21,"2021,11,02"
10163,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,"37,524","29,055",Vancouver, WA,Silver,Unknown,0,1,Personal,00:02:21,"2021,11,02"
10164,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"30,626","111,447",Gallatin, TN,White,Gray,0,1,Personal,00:02:21,"2021,11,02"
10165,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"29,995","102,764",Memphis, TN,White,Beige,0,2,Personal,00:02:21,"2021,11,02"
10166,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"34,688","31,178",Temecula, CA,Black,Black,0,1,Personal,00:02:21,"2021,11,02"
10167,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,936","33,132",Memphis, TN,White,Unknown,0,1,Personal,00:02:21,"2021,11,02"
10168,Hyundai Elantra,Hyundai,2017,SE 2.0L Sedan Automatic (alt),"9,999","78,265",Houston, TX,Silver,Gray,2,4,Personal,00:02:21,"2021,11,02"
10169,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"28,554","41,022",Pleasanton, CA,Blue,Gray,0,2,Personal,00:02:21,"2021,11,02"
10170,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,"16,995","91,596",Beaumont, TX,White,Black,0,2,Personal,00:02:21,"2021,11,02"
10171,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,875","35,284",Norwalk, OH,Black,Black,0,1,Personal,00:02:21,"2021,11,02"
10172,Nissan Versa,Nissan,2019,SV Sedan CVT,"12,995","47,725",Pompano Beach, FL,Black,Black,0,2,Fleet,00:02:21,"2021,11,02"
10173,Chevrolet Malibu,Chevrolet,2020,LT,"22,973","15,182",Bryan, TX,Silver,Black,0,2,Personal,00:02:21,"2021,11,02"
10174,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,992","37,624",Roswell, GA,Gray,Black,0,1,Personal,00:02:21,"2021,11,02"
10175,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"31,388","41,665",San Diego, CA,Blue,Beige,0,2,Personal,00:02:21,"2021,11,02"
10176,Chevrolet Silverado 1500,Chevrolet,2019,LT Crew Cab Short Box 2WD,"29,989","102,529",Mobile, AL,Gray,Black,0,1,Personal,00:02:22,"2021,11,02"
10177,Ford F-150,Ford,2015,XLT SuperCrew 5.5' Box 4WD,"21,421","144,737",Blackfoot, ID,White,Gray,0,1,Personal,00:02:22,"2021,11,02"
10178,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"29,995","51,518",Rockaway, NJ,White,Black,0,3,Personal,00:02:22,"2021,11,02"
10179,Chevrolet Malibu,Chevrolet,2020,LT,"21,874","12,618",Deland, FL,Gray,Black,0,1,Personal,00:02:22,"2021,11,02"
10180,Toyota Corolla,Toyota,2020,LE CVT,"18,295","55,280",Fort Myers, FL,Silver,Black,0,1,Personal,00:02:22,"2021,11,02"
10181,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"40,000","7,430",Roanoke, IL,White,Gray,0,1,Personal,00:02:22,"2021,11,02"
10182,Nissan Versa,Nissan,2019,SV Sedan CVT,"13,749","55,151",Bradenton, FL,Black,Black,0,1,Fleet,00:02:22,"2021,11,02"
10183,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"31,950","85,153",Butler, PA,White,Gray,0,1,Personal,00:02:22,"2021,11,02"
10184,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,499","50,337",Prescott, AZ,Black,Gray,0,2,Personal,00:02:22,"2021,11,02"
10185,Toyota RAV4,Toyota,2018,XLE FWD,"23,498","31,650",Miami, FL,Silver,Black,0,1,Personal,00:02:22,"2021,11,02"
10186,Chevrolet Silverado 1500,Chevrolet,2018,LT Z71 Crew Cab Short Box 4WD,"35,420","68,681",Alcoa, TN,White,Black,0,1,Personal,00:02:22,"2021,11,02"
10187,Ford Fusion,Ford,2014,SE FWD,"9,493","100,512",Wickenburg, AZ,Gray,Black,0,2,Personal,00:02:22,"2021,11,02"
10188,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,"28,760","88,402",Hicksville, OH,White,Gray,0,2,Fleet,00:02:22,"2021,11,02"
10189,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 4WD","40,990","31,556",Lima, OH,Black,Black,0,1,Personal,00:02:22,"2021,11,02"
10190,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,745","63,785",Mount Juliet, TN,White,Black,0,1,Personal,00:02:22,"2021,11,02"
10191,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,821","40,018",Clinton, TN,White,Black,1,2,Fleet,00:02:22,"2021,11,02"
10192,Toyota Corolla,Toyota,2020,LE CVT,"19,999","70,396",Santa Maria, CA,White,Black,0,1,Personal,00:02:22,"2021,11,02"
10193,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","37,995","6,560",Sterling Heights, MI,Blue,Black,0,2,Personal,00:02:22,"2021,11,02"
10194,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"29,995","103,308",Madison, WI,White,Unknown,0,1,Personal,00:02:22,"2021,11,02"
10195,Nissan Altima,Nissan,2019,SL FWD,"18,383","54,275",Statesboro, GA,Black,Black,0,2,Fleet,00:02:22,"2021,11,02"
10196,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,900","35,939",Jackson, MI,Black,Black,0,1,Personal,00:02:22,"2021,11,02"
10197,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,"41,000","20,983",Lexington Park, MD,Red,Black,0,2,Personal,00:02:22,"2021,11,02"
10198,Honda Civic,Honda,2018,LX Sedan CVT,"19,500","26,093",Escondido, CA,White,Beige,0,1,Personal,00:02:22,"2021,11,02"
10199,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box 4WD,"25,126","128,118",Columbus, OH,Black,Gray,0,1,Personal,00:02:22,"2021,11,02"
10200,Ford Fusion,Ford,2018,SE FWD,"20,920","20,384",Washington, NC,White,Gray,0,1,Personal,00:02:23,"2021,11,02"
10201,Ford F-150,Ford,2020,XL SuperCrew 5.5' Box 2WD,"35,573","20,487",Bryan, TX,White,Black,0,1,Personal,00:02:23,"2021,11,02"
10202,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","38,995","9,164",Sterling Heights, MI,Black,Black,0,2,Personal,00:02:23,"2021,11,02"
10203,Nissan Altima,Nissan,2015,2.5 S,"11,499","98,917",Sacramento, CA,Black,Black,0,2,Fleet,00:02:23,"2021,11,02"
10204,Ford F-150,Ford,2018,XL Regular Cab 6.5' Box 4WD,"21,995","119,091",Colorado Springs, CO,White,Unknown,0,1,Fleet,00:02:23,"2021,11,02"
10205,Nissan Rogue,Nissan,2018,SV AWD,"19,490","36,361",Riverhead, NY,Gray,Black,0,1,Personal,00:02:23,"2021,11,02"
10206,Toyota Corolla,Toyota,2020,LE CVT,"19,681","42,480",Tampa, FL,Black,Black,0,1,Personal,00:02:24,"2021,11,02"
10207,Ford Explorer,Ford,2018,XLT FWD,"21,337","92,814",Wesley Chapel, FL,Black,Black,0,1,Personal,00:02:24,"2021,11,02"
10208,Toyota Corolla,Toyota,2020,LE CVT,"20,995","3,929",Key West, FL,Blue,Black,0,1,Personal,00:02:24,"2021,11,02"
10209,Nissan Rogue,Nissan,2018,SV AWD,"24,995","13,877",Keyport, NJ,Silver,Black,0,1,Personal,00:02:24,"2021,11,02"
10210,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"41,800","28,451",Pascagoula, MS,Silver,Unknown,0,1,Personal,00:02:24,"2021,11,02"
10211,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,988","66,276",Henderson, NV,Gray,Gray,0,2,Personal,00:02:24,"2021,11,02"
10212,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,556","34,751",Michigan Center, MI,Black,Gray,0,Personal,Personal,00:02:24,"2021,11,02"
10213,Ford Edge,Ford,2018,SEL AWD,"24,874","16,897",Langhorne, PA,Gray,Black,0,1,Personal,00:02:24,"2021,11,02"
10214,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"38,997","28,010",Hicksville, OH,Black,Black,0,1,Personal,00:02:24,"2021,11,02"
10215,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"37,695","10,947",Tucson, AZ,White,Black,0,1,Personal,00:02:24,"2021,11,02"
10216,Dodge Grand Caravan,Dodge,2019,SXT,"18,999","81,805",Phoenix, AZ,Black,Black,0,2,Personal,00:02:24,"2021,11,02"
10217,Jeep Grand Cherokee,Jeep,2018,Altitude 4WD,"25,249","95,381",Temple, TX,Silver,Black,0,1,Personal,00:02:24,"2021,11,02"
10218,Dodge Charger,Dodge,2019,SXT RWD,"29,981","33,615",Seguin, TX,Black,Black,0,1,Personal,00:02:24,"2021,11,02"
10219,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,995","18,497",Hicksville, OH,Gray,Black,0,1,Personal,00:02:24,"2021,11,02"
10220,Ram 1500,Ram,2019,"Big Horn/Lone Star Quad Cab 6'4"" Box 4WD","26,995","147,983",Live Oak, FL,White,Black,0,1,Personal,00:02:24,"2021,11,02"
10221,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"35,995","69,387",Wake Forest, NC,White,Black,0,1,Personal,00:02:24,"2021,11,02"
10222,Ford F-150,Ford,2013,XLT SuperCrew 5.5' Box 4WD,"10,490","237,403",Iowa City, IA,Black,Unknown,1,3,Personal,00:02:24,"2021,11,02"
10223,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"28,885","74,371",Peabody, MA,Black,Gray,0,2,Personal,00:02:24,"2021,11,02"
10224,Toyota Camry,Toyota,2018,XLE I4 Automatic,"18,500","14,870",Houston, TX,Black,Unknown,1,2,Personal,00:02:24,"2021,11,02"
10225,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 4WD","41,999","19,918",Lima, OH,Black,Black,0,Personal,Personal,00:02:24,"2021,11,02"
10226,Toyota RAV4,Toyota,2018,XLE FWD,"20,990","30,984",Blue Mound, TX,Black,Black,0,2,Fleet,00:02:24,"2021,11,02"
10227,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"37,922","54,490",Alcoa, TN,Silver,Gray,0,2,Personal,00:02:24,"2021,11,02"
10228,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,"29,675","47,772",Manhattan, KS,Gray,Gray,0,2,Personal,00:02:24,"2021,11,02"
10229,Honda Civic,Honda,2019,LX Sedan CVT,"17,957","16,329",Miami, FL,Red,Black,1,1,Personal,00:02:24,"2021,11,02"
10230,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"40,980","24,249",Bourbonnais, IL,Black,Gray,0,1,Personal,00:02:24,"2021,11,02"
10231,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,995","37,224",Anchorage, AK,Silver,Unknown,0,2,Personal,00:02:24,"2021,11,02"
10232,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","39,999","29,694",Indianapolis, IN,Red,Black,0,1,Personal,00:02:24,"2021,11,02"
10233,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,887","62,475",Ayden, NC,White,Gray,0,2,Fleet,00:02:24,"2021,11,02"
10234,Ford F-150,Ford,2016,Lariat SuperCrew 5.5' Box 4WD,"31,476","83,746",Virginia Beach, VA,White,Beige,1,1,Personal,00:02:24,"2021,11,02"
10235,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"28,000","74,215",Davenport, IA,White,Black,0,2,Personal,00:02:24,"2021,11,02"
10236,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,"38,950","45,710",Fremont, CA,White,Brown,0,2,Personal,00:02:27,"2021,11,02"
10237,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,"32,500","26,287",Mesa, AZ,Red,Gray,0,2,Fleet,00:02:27,"2021,11,02"
10238,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"36,944","62,153",Newnan, GA,White,Black,0,Personal,Personal,00:02:27,"2021,11,02"
10239,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"33,988","21,511",Ontario, CA,White,Beige,0,1,Personal,00:02:27,"2021,11,02"
10240,Ford Focus,Ford,2018,SE Sedan,"14,794","40,409",Seguin, TX,Gray,Black,0,1,Personal,00:02:27,"2021,11,02"
10241,Ford Fusion,Ford,2017,SE FWD,"9,335","165,888",Clearwater, FL,Gray,Black,0,2,Personal,00:02:27,"2021,11,02"
10242,Toyota Corolla,Toyota,2020,LE CVT,"18,993","14,721",Miami, FL,White,Black,0,1,Personal,00:02:27,"2021,11,02"
10243,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,"46,915","28,181",Rocklin, CA,White,Beige,0,2,Personal,00:02:27,"2021,11,02"
10244,Chevrolet Equinox,Chevrolet,2019,LT with 2FL FWD,"14,995","158,355",Chula Vista, CA,Silver,Black,0,1,Fleet,00:02:27,"2021,11,02"
10245,Ford F-150,Ford,2019,Platinum SuperCrew 5.5' Box 4WD,"45,900","49,206",Houston, TX,Gray,Unknown,0,1,Personal,00:02:27,"2021,11,02"
10246,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,273","12,938",Roanoke, IL,Gray,Gray,0,1,Personal,00:02:27,"2021,11,02"
10247,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"39,760","12,313",Newnan, GA,White,Black,0,1,Personal,00:02:27,"2021,11,02"
10248,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,"37,880","69,581",Jacksonville, FL,Black,Black,0,2,Personal,00:02:27,"2021,11,02"
10249,Chevrolet Malibu,Chevrolet,2019,LT with 1LT,"18,590","46,539",Blue Mound, TX,Gray,Black,0,2,Personal,00:02:27,"2021,11,02"
10250,Toyota RAV4,Toyota,2018,XLE FWD,"23,490","37,385",Winter Haven, FL,White,Gray,0,1,Personal,00:02:27,"2021,11,02"
10251,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","36,345","28,917",Fenton, MI,Red,Black,1,1,Personal,00:02:27,"2021,11,02"
10252,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"26,998","54,161",Torrance, CA,Black,Black,0,1,Personal,00:02:27,"2021,11,02"
10253,Nissan Sentra,Nissan,2019,SV CVT,"16,295","64,419",Fresno, CA,White,Black,0,1,Personal,00:02:27,"2021,11,02"
10254,Nissan Rogue,Nissan,2018,SV AWD,"21,131","25,431",Saint James, NY,White,Black,0,1,Personal,00:02:27,"2021,11,02"
10255,Mercedes-Benz E-Class,Mercedes-Benz,2014,E 350 Sport Sedan RWD,"18,500","99,899",Austin, TX,White,Beige,0,4,Personal,00:02:27,"2021,11,02"
10256,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 2WD,"22,988","178,259",Pasadena, TX,White,Gray,0,1,Personal,00:02:27,"2021,11,02"
10257,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","36,980","30,712",Fenton, MI,Black,Black,0,2,Personal,00:02:27,"2021,11,02"
10258,Volkswagen Jetta,Volkswagen,2019,S Automatic,"15,399","78,285",Corona, CA,White,Black,0,1,Personal,00:02:27,"2021,11,02"
10259,Ford F-150,Ford,2018,Limited SuperCrew 5.5' Box 4WD,"48,990","65,000",Newnan, GA,Black,Blue,0,Personal,Personal,00:02:27,"2021,11,02"
10260,Nissan Rogue,Nissan,2018,SV AWD,"24,588","14,537",Bronx, NY,Gray,Black,0,1,Personal,00:02:27,"2021,11,02"
10261,BMW 3 Series,BMW,2018,330i Sedan RWD,"25,598","36,820",Bakersfield, CA,Black,Black,0,1,Personal,00:02:27,"2021,11,02"
10262,Chrysler 200,Chrysler,2015,Limited FWD,"10,750","84,686",Concord, CA,Gray,Black,1,3,Personal,00:02:27,"2021,11,02"
10263,Nissan Rogue,Nissan,2018,SV AWD,"24,995","20,252",Keyport, NJ,Silver,Black,0,1,Personal,00:02:27,"2021,11,02"
10264,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,"27,890","30,773",Little Neck, NY,Gray,Black,0,1,Fleet,00:02:27,"2021,11,02"
10265,Jeep Cherokee,Jeep,2019,Limited FWD,"23,599","16,336",Plantation, FL,Red,Black,0,1,Personal,00:02:27,"2021,11,02"
10266,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,"41,974","38,286",Glassboro, NJ,White,Unknown,0,1,Personal,00:02:29,"2021,11,02"
10267,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,"41,267","12,953",Vancouver, WA,White,Unknown,0,1,Personal,00:02:29,"2021,11,02"
10268,Nissan Rogue,Nissan,2018,SV AWD,"18,874","64,848",Kenvil, NJ,Silver,Black,0,1,Personal,00:02:29,"2021,11,02"
10269,Nissan Altima,Nissan,2016,2.5 S,"12,495","110,251",Fresno, CA,Gray,Black,0,2,Personal,00:02:29,"2021,11,02"
10270,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"36,880","35,178",Michigan Center, MI,Black,Gray,0,Personal,Personal,00:02:29,"2021,11,02"
10271,Ford Explorer,Ford,2013,Limited FWD,"15,995","103,869",Buda, TX,White,Black,0,3,Personal,00:02:29,"2021,11,02"
10272,Nissan Sentra,Nissan,2019,SV CVT,"16,992","22,310",Wappingers Falls, NY,Black,Black,0,1,Personal,00:02:29,"2021,11,02"
10273,Toyota Tundra,Toyota,2019,SR5 CrewMax 5.5' Bed 5.7L FFV 4WD,"42,529","53,636",Lubbock, TX,Gray,Black,0,1,Personal,00:02:29,"2021,11,02"
10274,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,995","43,923",Merrillville, IN,Black,Black,0,1,Personal,00:02:29,"2021,11,02"
10275,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"38,769","20,166",Lebanon, MO,White,Gray,1,1,Fleet,00:02:29,"2021,11,02"
10276,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"32,950","21,990",Fremont, CA,Gray,Black,0,1,Personal,00:02:29,"2021,11,02"
10277,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD","34,635","34,647",Perrysburg, OH,Red,Black,0,2,Personal,00:02:29,"2021,11,02"
10278,Honda Accord,Honda,2017,LX Sedan CVT,"17,499","39,229",Dallas, TX,White,Unknown,1,2,Personal,00:02:29,"2021,11,02"
10279,Toyota RAV4,Toyota,2019,LE FWD,"24,999","50,061",San Angelo, TX,White,Black,0,1,Personal,00:02:29,"2021,11,02"
10280,Nissan Sentra,Nissan,2019,S CVT,"18,495","33,400",Fresno, CA,White,Black,0,1,Personal,00:02:29,"2021,11,02"
10281,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"29,488","41,729",Laguna Niguel, CA,Gray,Beige,0,2,Personal,00:02:29,"2021,11,02"
10282,Ford Fusion,Ford,2016,SE FWD,"12,750","84,194",Phoenix, AZ,White,Unknown,0,3,Personal,00:02:29,"2021,11,02"
10283,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 2WD,"35,219","33,533",Starke, FL,White,Black,0,1,Personal,00:02:29,"2021,11,02"
10284,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,961","61,682",Manning, SC,Gray,Gray,0,1,Personal,00:02:29,"2021,11,02"
10285,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"37,719","28,510",Waukee, IA,White,Gray,0,1,Personal,00:02:29,"2021,11,02"
10286,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,"40,938","23,191",Richmond, VA,White,Gray,0,1,Personal,00:02:29,"2021,11,02"
10287,Toyota Camry,Toyota,2019,XSE Automatic,"29,991","15,190",San Antonio, TX,Silver,Black,0,1,Personal,00:02:29,"2021,11,02"
10288,Hyundai Elantra,Hyundai,2020,SEL 2.0L IVT,"18,495","41,986",El Paso, TX,Black,Black,0,2,Fleet,00:02:29,"2021,11,02"
10289,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,"30,750","25,735",West Palm Beach, FL,White,Black,0,2,Personal,00:02:29,"2021,11,02"
10290,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,"34,049","32,664",Palm Coast, FL,Blue,Gray,0,1,Personal,00:02:29,"2021,11,02"
10291,Ford Explorer,Ford,2017,XLT FWD,"18,798","105,330",San Antonio, TX,Gray,Black,0,1,Personal,00:02:29,"2021,11,02"
10292,Ford Fusion,Ford,2016,SE FWD,"11,850","105,434",Tomball, TX,Gray,Unknown,0,2,Fleet,00:02:29,"2021,11,02"
10293,Toyota Corolla,Toyota,2019,LE CVT,"17,471","24,423",Sunrise, FL,Blue,Gray,0,2,Personal,00:02:29,"2021,11,02"
10294,Ford F-150,Ford,2018,XL SuperCab 8.0' Box 4WD,"31,950","19,834",Albuquerque, NM,White,Gray,0,2,Personal,00:02:29,"2021,11,02"
